Epico,Historia,Titulo Historia,Data-Lake,Chave,Titulo,Status,Data Criacao,Data Atualizacao,Quantidade Subtarefas,Categoria_Analise
BF3E4-22,BF3E4-3012,[COMERCIAL - 86] QFS Argentina - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-3024,5.1 DataMart_QFSAR.tb_qfs_log,Open,2026-03-10T19:14:16.096-0300,2026-03-10T19:14:16.391-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3012,[COMERCIAL - 86] QFS Argentina - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-3023,[5] Tabela de Log,Open,2026-03-10T19:14:14.912-0300,2026-03-10T19:14:15.064-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3012,[COMERCIAL - 86] QFS Argentina - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-3022,4.1 DataMart_QFSAR.tb_qfs_population,Open,2026-03-10T19:14:13.629-0300,2026-03-10T19:14:13.775-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3012,[COMERCIAL - 86] QFS Argentina - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-3021,[4] DAG - data-lake-commercial-carga-datamart-qfs-population-arg,Open,2026-03-10T19:14:12.325-0300,2026-03-10T19:14:12.510-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3012,[COMERCIAL - 86] QFS Argentina - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-3020,3.2 Trigger DAG Analytics Checkbox,Open,2026-03-10T19:14:10.988-0300,2026-03-10T19:14:11.136-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3012,[COMERCIAL - 86] QFS Argentina - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-3019,3.1 Trigger DAG Analytics Respondente,Open,2026-03-10T19:14:09.663-0300,2026-03-10T19:14:09.884-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3012,[COMERCIAL - 86] QFS Argentina - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-3018,[3] DAG - data-lake-commercial-carga-datamart-qfs-metadata-arg,Open,2026-03-10T19:14:08.343-0300,2026-03-10T19:14:08.525-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3012,[COMERCIAL - 86] QFS Argentina - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-3017,2.1 Staging_QFSAR.tb_qfs_population,Open,2026-03-10T19:14:07.005-0300,2026-03-10T19:14:07.175-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3012,[COMERCIAL - 86] QFS Argentina - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-3016,[2] Cloud Function Template - fn_load_gcs_bgq_qfs,Open,2026-03-10T19:14:05.585-0300,2026-03-10T19:14:05.755-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3012,[COMERCIAL - 86] QFS Argentina - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-3015,1.2 DataMart_QFSAR.tb_qfs_metadata,Open,2026-03-10T19:14:04.150-0300,2026-03-10T19:14:04.316-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3012,[COMERCIAL - 86] QFS Argentina - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-3014,1.1 Staging_QFSAR.tb_qfs_metadata,Open,2026-03-10T19:14:02.644-0300,2026-03-10T19:14:02.782-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3012,[COMERCIAL - 86] QFS Argentina - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-3013,[1] Cloud Function Template - fn_load_gcs_bgq_qfs_metadata,Open,2026-03-10T19:14:00.704-0300,2026-03-10T19:14:00.936-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3002,[COMERCIAL - 85] QFS Brasil - KPIs e Logs - TAMANHO: M,COMERCIAL,BF3E4-3011,[QA] Testes / Data Quality,Open,2026-03-10T19:13:45.331-0300,2026-03-10T19:13:45.497-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3002,[COMERCIAL - 85] QFS Brasil - KPIs e Logs - TAMANHO: M,COMERCIAL,BF3E4-3010,2.5 vw_qfs_kpi_pt,Open,2026-03-10T19:13:43.763-0300,2026-03-10T19:13:43.911-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3002,[COMERCIAL - 85] QFS Brasil - KPIs e Logs - TAMANHO: M,COMERCIAL,BF3E4-3009,2.4 vw_qfs_kpi_en,Open,2026-03-10T19:13:42.638-0300,2026-03-10T19:13:42.791-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3002,[COMERCIAL - 85] QFS Brasil - KPIs e Logs - TAMANHO: M,COMERCIAL,BF3E4-3008,2.3 vw_qfs_attributes_kpi_pt,Open,2026-03-10T19:13:41.316-0300,2026-03-10T19:13:41.517-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3002,[COMERCIAL - 85] QFS Brasil - KPIs e Logs - TAMANHO: M,COMERCIAL,BF3E4-3007,2.2 vw_qfs_attributes_kpi_en,Open,2026-03-10T19:13:39.881-0300,2026-03-10T19:13:40.077-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3002,[COMERCIAL - 85] QFS Brasil - KPIs e Logs - TAMANHO: M,COMERCIAL,BF3E4-3006,2.1 vw_qfs_log,Open,2026-03-10T19:13:38.683-0300,2026-03-10T19:13:38.887-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3002,[COMERCIAL - 85] QFS Brasil - KPIs e Logs - TAMANHO: M,COMERCIAL,BF3E4-3005,[2] Views Analíticas,Open,2026-03-10T19:13:37.149-0300,2026-03-10T19:13:37.323-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3002,[COMERCIAL - 85] QFS Brasil - KPIs e Logs - TAMANHO: M,COMERCIAL,BF3E4-3004,1.1 DataMart_QFSBR.tb_qfs_log,Open,2026-03-10T19:13:35.991-0300,2026-03-10T19:13:36.125-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-3002,[COMERCIAL - 85] QFS Brasil - KPIs e Logs - TAMANHO: M,COMERCIAL,BF3E4-3003,[1] Tabela de Log,Open,2026-03-10T19:13:34.792-0300,2026-03-10T19:13:34.968-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2987,[COMERCIAL - 84] QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,COMERCIAL,BF3E4-3001,[QA] Testes / Data Quality,Open,2026-03-10T19:13:28.259-0300,2026-03-10T19:13:28.434-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2987,[COMERCIAL - 84] QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,COMERCIAL,BF3E4-3000,4.3 vw_qfs_canceled,Open,2026-03-10T19:13:27.225-0300,2026-03-10T19:13:27.365-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2987,[COMERCIAL - 84] QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,COMERCIAL,BF3E4-2999,4.2 vw_qfs_verbatim_pt,Open,2026-03-10T19:13:25.949-0300,2026-03-10T19:13:26.161-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2987,[COMERCIAL - 84] QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,COMERCIAL,BF3E4-2998,4.1 vw_qfs_verbatim_en,Open,2026-03-10T19:13:24.328-0300,2026-03-10T19:13:24.516-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2987,[COMERCIAL - 84] QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,COMERCIAL,BF3E4-2997,[4] Views Analíticas,Open,2026-03-10T19:13:22.628-0300,2026-03-10T19:13:22.818-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2987,[COMERCIAL - 84] QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,COMERCIAL,BF3E4-2996,3.1 DataMart_QFSBR.tb_qfs_canceled,Open,2026-03-10T19:13:21.019-0300,2026-03-10T19:13:21.222-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2987,[COMERCIAL - 84] QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,COMERCIAL,BF3E4-2995,[3] DAG - data-lake-commercial-carga-datamart-qfs-cancelamento-br,Open,2026-03-10T19:13:19.399-0300,2026-03-10T19:13:19.581-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2987,[COMERCIAL - 84] QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,COMERCIAL,BF3E4-2994,2.2 DataMart_QFSBR.tb_qfs_verbatim_pt,Open,2026-03-10T19:13:17.730-0300,2026-03-10T19:13:17.952-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2987,[COMERCIAL - 84] QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,COMERCIAL,BF3E4-2993,2.1 DataMart_QFSBR.tb_qfs_verbatim_en,Open,2026-03-10T19:13:16.137-0300,2026-03-10T19:13:16.324-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2987,[COMERCIAL - 84] QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,COMERCIAL,BF3E4-2992,[2] DAG - data-lake-commercial-carga-datamart-qfs-verbalizacao-br,Open,2026-03-10T19:13:14.581-0300,2026-03-10T19:13:14.817-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2987,[COMERCIAL - 84] QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,COMERCIAL,BF3E4-2991,1.3 Staging_QFSBR.tb_qfs_canceled,Open,2026-03-10T19:13:13.434-0300,2026-03-10T19:13:13.581-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2987,[COMERCIAL - 84] QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,COMERCIAL,BF3E4-2990,1.2 Staging_QFSBR.tb_qfs_verbatim_pt,Open,2026-03-10T19:13:12.278-0300,2026-03-10T19:13:12.452-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2987,[COMERCIAL - 84] QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,COMERCIAL,BF3E4-2989,1.1 Staging_QFSBR.tb_qfs_verbatim_en,Open,2026-03-10T19:13:10.737-0300,2026-03-10T19:13:10.925-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2987,[COMERCIAL - 84] QFS Brasil - Verbatim e Canceled (Staging e DataMart) - TAMANHO: G,COMERCIAL,BF3E4-2988,[1] Cloud Function Template - fn_load_gcs_bgq_qfs,Open,2026-03-10T19:13:09.466-0300,2026-03-10T19:13:09.715-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2980,[COMERCIAL - 83] QFS Brasil - Checkbox (Analytics) - TAMANHO: M,COMERCIAL,BF3E4-2986,[QA] Testes / Data Quality,Open,2026-03-10T19:12:58.981-0300,2026-03-10T19:12:59.140-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2980,[COMERCIAL - 83] QFS Brasil - Checkbox (Analytics) - TAMANHO: M,COMERCIAL,BF3E4-2985,1.4 Analytics_QFSBR.tb_qfs_checkbox_pt,Open,2026-03-10T19:12:57.807-0300,2026-03-10T19:12:57.943-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2980,[COMERCIAL - 83] QFS Brasil - Checkbox (Analytics) - TAMANHO: M,COMERCIAL,BF3E4-2984,1.3 Analytics_QFSBR.tb_qfs_checkbox_en,Open,2026-03-10T19:12:56.632-0300,2026-03-10T19:12:56.796-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2980,[COMERCIAL - 83] QFS Brasil - Checkbox (Analytics) - TAMANHO: M,COMERCIAL,BF3E4-2983,1.2 Analytics_QFSBR_Restricted.tb_qfs_checkbox_pt,Open,2026-03-10T19:12:55.368-0300,2026-03-10T19:12:55.561-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2980,[COMERCIAL - 83] QFS Brasil - Checkbox (Analytics) - TAMANHO: M,COMERCIAL,BF3E4-2982,1.1 Analytics_QFSBR_Restricted.tb_qfs_checkbox_en,Open,2026-03-10T19:12:54.172-0300,2026-03-10T19:12:54.348-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2980,[COMERCIAL - 83] QFS Brasil - Checkbox (Analytics) - TAMANHO: M,COMERCIAL,BF3E4-2981,[1] DAG - data-lake-commercial-carga-analytics-qfs-checkbox-br,Open,2026-03-10T19:12:52.925-0300,2026-03-10T19:12:53.071-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2972,[COMERCIAL - 82] QFS Brasil - Checkbox (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2979,[QA] Testes / Data Quality,Open,2026-03-10T19:12:43.543-0300,2026-03-10T19:12:43.707-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2972,[COMERCIAL - 82] QFS Brasil - Checkbox (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2978,2.2 DataMart_QFSBR.tb_qfs_checkbox_pt,Open,2026-03-10T19:12:42.224-0300,2026-03-10T19:12:42.399-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2972,[COMERCIAL - 82] QFS Brasil - Checkbox (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2977,2.1 DataMart_QFSBR.tb_qfs_checkbox_en,Open,2026-03-10T19:12:40.969-0300,2026-03-10T19:12:41.119-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2972,[COMERCIAL - 82] QFS Brasil - Checkbox (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2976,[2] DAG - data-lake-commercial-carga-datamart-qfs-checkbox-br,Open,2026-03-10T19:12:39.755-0300,2026-03-10T19:12:39.910-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2972,[COMERCIAL - 82] QFS Brasil - Checkbox (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2975,1.2 Staging_QFSBR.tb_qfs_checkbox_pt,Open,2026-03-10T19:12:38.548-0300,2026-03-10T19:12:38.719-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2972,[COMERCIAL - 82] QFS Brasil - Checkbox (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2974,1.1 Staging_QFSBR.tb_qfs_checkbox_en,Open,2026-03-10T19:12:37.087-0300,2026-03-10T19:12:37.275-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2972,[COMERCIAL - 82] QFS Brasil - Checkbox (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2973,[1] Cloud Function Template - fn_load_gcs_bgq_qfs,Open,2026-03-10T19:12:36.000-0300,2026-03-10T19:12:36.172-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2965,[COMERCIAL - 81] QFS Brasil - Respondent (Analytics) - TAMANHO: M,COMERCIAL,BF3E4-2971,[QA] Testes / Data Quality,Open,2026-03-10T19:12:22.451-0300,2026-03-10T19:12:22.633-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2965,[COMERCIAL - 81] QFS Brasil - Respondent (Analytics) - TAMANHO: M,COMERCIAL,BF3E4-2970,1.4 Analytics_QFSBR.tb_qfs_respondent_pt,Open,2026-03-10T19:12:20.450-0300,2026-03-10T19:12:20.669-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2965,[COMERCIAL - 81] QFS Brasil - Respondent (Analytics) - TAMANHO: M,COMERCIAL,BF3E4-2969,1.3 Analytics_QFSBR.tb_qfs_respondent_en,Open,2026-03-10T19:12:18.855-0300,2026-03-10T19:12:19.040-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2965,[COMERCIAL - 81] QFS Brasil - Respondent (Analytics) - TAMANHO: M,COMERCIAL,BF3E4-2968,1.2 Analytics_QFSBR_Restricted.tb_qfs_respondent_pt,Open,2026-03-10T19:12:17.122-0300,2026-03-10T19:12:17.294-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2965,[COMERCIAL - 81] QFS Brasil - Respondent (Analytics) - TAMANHO: M,COMERCIAL,BF3E4-2967,1.1 Analytics_QFSBR_Restricted.tb_qfs_respondent_en,Open,2026-03-10T19:12:15.290-0300,2026-03-10T19:12:15.447-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2965,[COMERCIAL - 81] QFS Brasil - Respondent (Analytics) - TAMANHO: M,COMERCIAL,BF3E4-2966,[1] DAG - data-lake-commercial-carga-analytics-qfs-respondente-br,Open,2026-03-10T19:12:13.340-0300,2026-03-10T19:12:13.530-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2954,[COMERCIAL - 80] QFS Brasil - Respondent (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2964,[QA] Testes / Data Quality,Open,2026-03-10T19:12:02.782-0300,2026-03-10T19:12:02.924-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2954,[COMERCIAL - 80] QFS Brasil - Respondent (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2963,3.2 vw_qfs_respondent_pt_ind,Open,2026-03-10T19:12:01.596-0300,2026-03-10T19:12:01.722-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2954,[COMERCIAL - 80] QFS Brasil - Respondent (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2962,3.1 vw_qfs_respondent_en_ind,Open,2026-03-10T19:12:00.541-0300,2026-03-10T19:12:00.693-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2954,[COMERCIAL - 80] QFS Brasil - Respondent (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2961,[3] Views Analíticas,Open,2026-03-10T19:11:59.308-0300,2026-03-10T19:11:59.455-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2954,[COMERCIAL - 80] QFS Brasil - Respondent (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2960,2.2 DataMart_QFSBR.tb_qfs_respondent_pt,Open,2026-03-10T19:11:58.087-0300,2026-03-10T19:11:58.266-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2954,[COMERCIAL - 80] QFS Brasil - Respondent (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2959,2.1 DataMart_QFSBR.tb_qfs_respondent_en,Open,2026-03-10T19:11:56.817-0300,2026-03-10T19:11:57.008-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2954,[COMERCIAL - 80] QFS Brasil - Respondent (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2958,[2] DAG - data-lake-commercial-carga-datamart-qfs-respondente-br,Open,2026-03-10T19:11:55.443-0300,2026-03-10T19:11:55.619-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2954,[COMERCIAL - 80] QFS Brasil - Respondent (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2957,1.2 Staging_QFSBR.tb_qfs_respondent_pt,Open,2026-03-10T19:11:54.236-0300,2026-03-10T19:11:54.413-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2954,[COMERCIAL - 80] QFS Brasil - Respondent (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2956,1.1 Staging_QFSBR.tb_qfs_respondent_en,Open,2026-03-10T19:11:53.102-0300,2026-03-10T19:11:53.266-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2954,[COMERCIAL - 80] QFS Brasil - Respondent (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2955,[1] Cloud Function Template - fn_load_gcs_bgq_qfs,Open,2026-03-10T19:11:51.656-0300,2026-03-10T19:11:51.866-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2939,[COMERCIAL - 79] QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2953,[QA] Testes / Data Quality,Open,2026-03-10T19:11:45.903-0300,2026-03-10T19:11:46.087-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2939,[COMERCIAL - 79] QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2952,5.2 vw_qfs_population,Open,2026-03-10T19:11:44.669-0300,2026-03-10T19:11:44.847-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2939,[COMERCIAL - 79] QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2951,5.1 vw_qfs_metadata,Open,2026-03-10T19:11:43.323-0300,2026-03-10T19:11:43.519-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2939,[COMERCIAL - 79] QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2950,[5] Views Analíticas,Open,2026-03-10T19:11:42.043-0300,2026-03-10T19:11:42.179-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2939,[COMERCIAL - 79] QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2949,4.1 DataMart_QFSBR.tb_qfs_population,Open,2026-03-10T19:11:40.853-0300,2026-03-10T19:11:41.045-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2939,[COMERCIAL - 79] QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2948,[4] DAG - data-lake-commercial-carga-datamart-qfs-population-br,Open,2026-03-10T19:11:39.687-0300,2026-03-10T19:11:39.849-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2939,[COMERCIAL - 79] QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2947,3.2 Trigger DAG Analytics Checkbox,Open,2026-03-10T19:11:38.446-0300,2026-03-10T19:11:38.615-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2939,[COMERCIAL - 79] QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2946,3.1 Trigger DAG Analytics Respondente,Open,2026-03-10T19:11:37.200-0300,2026-03-10T19:11:37.335-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2939,[COMERCIAL - 79] QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2945,[3] DAG - data-lake-commercial-carga-datamart-qfs-metadata-br,Open,2026-03-10T19:11:35.976-0300,2026-03-10T19:11:36.164-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2939,[COMERCIAL - 79] QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2944,2.1 Staging_QFSBR.tb_qfs_population,Open,2026-03-10T19:11:34.782-0300,2026-03-10T19:11:34.930-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2939,[COMERCIAL - 79] QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2943,[2] Cloud Function Template - fn_load_gcs_bgq_qfs,Open,2026-03-10T19:11:33.687-0300,2026-03-10T19:11:33.847-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2939,[COMERCIAL - 79] QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2942,1.2 DataMart_QFSBR.tb_qfs_metadata,Open,2026-03-10T19:11:32.513-0300,2026-03-10T19:11:32.672-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2939,[COMERCIAL - 79] QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2941,1.1 Staging_QFSBR.tb_qfs_metadata,Open,2026-03-10T19:11:31.235-0300,2026-03-10T19:11:31.394-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2939,[COMERCIAL - 79] QFS Brasil - Metadata e Population (Staging e DataMart) - TAMANHO: M,COMERCIAL,BF3E4-2940,[1] Cloud Function Template - fn_load_gcs_bgq_qfs_metadata,Open,2026-03-10T19:11:30.092-0300,2026-03-10T19:11:30.270-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2925,[COMERCIAL - 78] AR Analytics Views (Parte 2) e Cockpit - TAMANHO: G,COMERCIAL,BF3E4-2938,[QA] Testes / Data Quality,Open,2026-03-10T19:11:24.429-0300,2026-03-10T19:11:24.706-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2925,[COMERCIAL - 78] AR Analytics Views (Parte 2) e Cockpit - TAMANHO: G,COMERCIAL,BF3E4-2937,2.1 vw_analytics_ds_cockpit,Open,2026-03-10T19:11:23.186-0300,2026-03-10T19:11:23.348-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2925,[COMERCIAL - 78] AR Analytics Views (Parte 2) e Cockpit - TAMANHO: G,COMERCIAL,BF3E4-2936,[2] View Consolidada Cockpit,Open,2026-03-10T19:11:21.854-0300,2026-03-10T19:11:22.046-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2925,[COMERCIAL - 78] AR Analytics Views (Parte 2) e Cockpit - TAMANHO: G,COMERCIAL,BF3E4-2935,1.9 vw_ncbs_verbalizacao_codificacao_bible_spss,Open,2026-03-10T19:11:20.512-0300,2026-03-10T19:11:20.722-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2925,[COMERCIAL - 78] AR Analytics Views (Parte 2) e Cockpit - TAMANHO: G,COMERCIAL,BF3E4-2934,1.8 vw_ncbs_segmento_veiculo_anterior,Open,2026-03-10T19:11:19.318-0300,2026-03-10T19:11:19.515-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2925,[COMERCIAL - 78] AR Analytics Views (Parte 2) e Cockpit - TAMANHO: G,COMERCIAL,BF3E4-2933,1.7 vw_ncbs_reasons_purchase,Open,2026-03-10T19:11:18.085-0300,2026-03-10T19:11:18.286-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2925,[COMERCIAL - 78] AR Analytics Views (Parte 2) e Cockpit - TAMANHO: G,COMERCIAL,BF3E4-2932,1.6 vw_ncbs_reasons_not_buying,Open,2026-03-10T19:11:16.614-0300,2026-03-10T19:11:16.823-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2925,[COMERCIAL - 78] AR Analytics Views (Parte 2) e Cockpit - TAMANHO: G,COMERCIAL,BF3E4-2931,1.5 vw_ncbs_questionario_wide_spss,Open,2026-03-10T19:11:15.148-0300,2026-03-10T19:11:15.408-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2925,[COMERCIAL - 78] AR Analytics Views (Parte 2) e Cockpit - TAMANHO: G,COMERCIAL,BF3E4-2930,1.4 vw_ncbs_questionario_long_spss,Open,2026-03-10T19:11:13.897-0300,2026-03-10T19:11:14.052-0300,0,Desenvolvimento/Outros
BF3E4-22,BF3E4-2925,[COMERCIAL - 78] AR Analytics Views (Parte 2) e Cockpit - TAMANHO: G,COMERCIAL,BF3E4-2929,1.3 vw_ncbs_questionario_long_bible_spss,Open,2026-03-10T19:11:12.557-0300,2026-03-10T19:11:12.743-0300,0,Desenvolvimento/Outros
